ontology,go_id,go_name,root_node,n_chips,total_probe_memberships,semantic_preblock_go_id,semantic_preblock_n_terms,semantic_preblock_ic,semantic_preblock_method,semantic_preblock_id,semantic_preblock_name,semantic_cluster_id,semantic_block_id,semantic_block_name,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms
BP,GO:0045190,isotype switching,biological_process,2,12,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_12,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0045830,positive regulation of isotype switching,biological_process,2,19,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_13,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0048298,positive regulation of isotype switching to IgA isotypes,biological_process,1,6,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_13,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0048304,positive regulation of isotype switching to IgG isotypes,biological_process,1,6,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_13,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0072539,T-helper 17 cell differentiation,biological_process,2,21,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_14,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0072540,T-helper 17 cell lineage commitment,biological_process,2,19,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_14,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002281,macrophage activation involved in immune response,biological_process,2,15,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_2,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002282,microglial cell activation involved in immune response,biological_process,1,5,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_2,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002283,neutrophil activation involved in immune response,biological_process,2,10,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_3,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002286,T cell activation involved in immune response,biological_process,2,24,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_4,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002312,B cell activation involved in immune response,biological_process,1,15,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_5,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002314,germinal center B cell differentiation,biological_process,1,7,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_6,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002315,marginal zone B cell differentiation,biological_process,1,7,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_6,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002323,natural killer cell activation involved in immune response,biological_process,1,15,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_7,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0043303,mast cell degranulation,biological_process,2,26,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_8,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0043306,positive regulation of mast cell degranulation,biological_process,1,8,GO:0002263,25,5.840641657373398,go_ancestor_prepartition,BP_GO_0002263,cell activation involved in immune response,BP_GO_0002263_9,BP_GO_0002263,cell activation involved in immune response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,20
BP,GO:0002376,immune system process,biological_process,2,672,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_1,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0048007,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib",biological_process,1,5,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_10,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,biological_process,2,33,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_2,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0002476,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,biological_process,1,10,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_3,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0002477,antigen processing and presentation of exogenous peptide antigen via MHC class Ib,biological_process,1,11,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_4,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0002486,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",biological_process,1,10,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_5,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,biological_process,2,19,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_5,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,biological_process,1,24,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_6,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0019882,antigen processing and presentation,biological_process,2,57,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_6,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0002520,immune system development,biological_process,1,6,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_7,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,biological_process,1,35,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_8,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0048006,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib",biological_process,1,5,GO:0002376,288,2.8193002648868135,go_ancestor_prepartition,BP_GO_0002376,immune system process,BP_GO_0002376_9,BP_GO_0002376,immune system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,12
BP,GO:0002446,neutrophil mediated immunity,biological_process,2,22,GO:0002443,33,5.45415245072424,go_ancestor_prepartition,BP_GO_0002443,leukocyte mediated immunity,BP_GO_0002443_1,BP_GO_0002443,leukocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5
BP,GO:0070943,neutrophil-mediated killing of symbiont cell,biological_process,1,6,GO:0002443,33,5.45415245072424,go_ancestor_prepartition,BP_GO_0002443,leukocyte mediated immunity,BP_GO_0002443_2,BP_GO_0002443,leukocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5
BP,GO:0070944,neutrophil-mediated killing of bacterium,biological_process,1,6,GO:0002443,33,5.45415245072424,go_ancestor_prepartition,BP_GO_0002443,leukocyte mediated immunity,BP_GO_0002443_2,BP_GO_0002443,leukocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5
BP,GO:0070945,neutrophil-mediated killing of gram-negative bacterium,biological_process,1,5,GO:0002443,33,5.45415245072424,go_ancestor_prepartition,BP_GO_0002443,leukocyte mediated immunity,BP_GO_0002443_2,BP_GO_0002443,leukocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5
BP,GO:0070947,neutrophil-mediated killing of fungus,biological_process,1,5,GO:0002443,33,5.45415245072424,go_ancestor_prepartition,BP_GO_0002443,leukocyte mediated immunity,BP_GO_0002443_2,BP_GO_0002443,leukocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5
BP,GO:0001788,antibody-dependent cellular cytotoxicity,biological_process,1,9,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_1,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0002842,positive regulation of T cell mediated immune response to tumor cell,biological_process,1,8,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_10,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0006958,"complement activation, classical pathway",biological_process,2,43,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_11,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0016064,immunoglobulin mediated immune response,biological_process,1,21,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_12,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0019724,B cell mediated immunity,biological_process,1,5,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_12,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0042267,natural killer cell mediated cytotoxicity,biological_process,2,29,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_13,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0042270,protection from natural killer cell mediated cytotoxicity,biological_process,1,9,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_14,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,biological_process,2,27,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_14,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,biological_process,2,23,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_15,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0045959,"negative regulation of complement activation, classical pathway",biological_process,1,9,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_16,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0001913,T cell mediated cytotoxicity,biological_process,1,7,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_2,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0002456,T cell mediated immunity,biological_process,2,23,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_2,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0001915,negative regulation of T cell mediated cytotoxicity,biological_process,1,6,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_3,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0001916,positive regulation of T cell mediated cytotoxicity,biological_process,2,31,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_4,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0002715,regulation of natural killer cell mediated immunity,biological_process,1,11,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_5,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0002725,negative regulation of T cell cytokine production,biological_process,1,7,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_6,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0002726,positive regulation of T cell cytokine production,biological_process,2,23,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_7,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:2000553,positive regulation of T-helper 2 cell cytokine production,biological_process,1,7,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_7,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:2000556,positive regulation of T-helper 1 cell cytokine production,biological_process,1,7,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_7,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
BP,GO:0002729,positive regulation of natural killer cell cytokine production,biological_process,1,6,GO:0002449,25,5.677934775614944,go_ancestor_prepartition,BP_GO_0002449,lymphocyte mediated immunity,BP_GO_0002449_8,BP_GO_0002449,lymphocyte mediated immunity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,21
